MissionName,MissionTime,Altitude,Pressure(Atm),Pressure(kPa)
Prodigal A-II,412.923,118965.302806778,3.05064000926802E-08,3.09106098939083E-06
Prodigal A-II,412.983,118900.492612724,3.06850811317214E-08,3.10916584567167E-06
Prodigal A-II,413.043,118835.650426802,3.08653913174526E-08,3.12743577524088E-06
Prodigal A-II,413.103,118770.776239634,3.10473508459072E-08,3.14587282446155E-06
Prodigal A-II,413.163,118705.870052285,3.12309821571223E-08,3.16447926707042E-06
Prodigal A-II,413.223,118640.931864159,3.14163054471312E-08,3.18325714943057E-06
Prodigal A-II,413.283,118575.96167294,3.16033409119674E-08,3.20220851790509E-06
Prodigal A-II,413.343,118510.959478093,3.17921109916677E-08,3.22133564623073E-06
Prodigal A-II,413.463,118380.859075018,3.21749492438166E-08,3.26012673212972E-06
Prodigal A-II,413.463,118315.760865527,3.23690622963394E-08,3.27979523717659E-06
Prodigal A-II,413.583,118250.630650041,3.2564966063819E-08,3.29964518641646E-06
Prodigal A-II,413.643,118185.468427882,3.27627301103703E-08,3.31968362843327E-06
Prodigal A-II,413.703,118120.274198619,3.29623499479859E-08,3.33991010847967E-06
Prodigal A-II,413.763,118055.047961322,3.31638502607066E-08,3.3603271276661E-06
Prodigal A-II,413.823,117989.789715807,3.3367249000562E-08,3.38093650498195E-06
Prodigal A-II,413.883,117924.499461071,3.35725663635855E-08,3.4017402867903E-06
Prodigal A-II,414.003,117793.822922167,3.39890714033256E-08,3.44394265994197E-06
Prodigal A-II,414.063,117728.436636848,3.42002747880682E-08,3.46534284290101E-06
Prodigal A-II,414.063,117663.018339919,3.44135067521604E-08,3.48694857166265E-06
Prodigal A-II,414.183,117597.56803094,3.46287426115615E-08,3.50875734511646E-06
Prodigal A-II,414.243,117532.085709362,3.48460474423788E-08,3.53077575709904E-06
Prodigal A-II,414.243,117466.571374488,3.50654234886163E-08,3.55300403498404E-06
Prodigal A-II,414.363,117401.025025803,3.5286890946307E-08,3.57544422513456E-06
Prodigal A-II,414.423,117335.446662707,3.55104655234771E-08,3.59809791916632E-06
Prodigal A-II,414.483,117269.836284333,3.57361763921747E-08,3.6209680729371E-06
Prodigal A-II,414.603,117138.519480305,3.61941102283228E-08,3.6673682188848E-06
Prodigal A-II,414.663,117072.81305318,3.64263489037992E-08,3.69089980267745E-06
Prodigal A-II,414.723,117007.074608584,3.66608091429438E-08,3.71465648640878E-06
Prodigal A-II,414.783,116941.304145967,3.68975380698346E-08,3.73864304492599E-06
Prodigal A-II,414.843,116875.501664676,3.71365311964641E-08,3.76285902348172E-06
Prodigal A-II,414.843,116809.667164146,3.73778109628693E-08,3.78730669581273E-06
Prodigal A-II,414.963,116743.800643571,3.76213975650836E-08,3.81198810828209E-06
Prodigal A-II,415.023,116677.902102621,3.78673111991403E-08,3.83690530725289E-06
Prodigal A-II,415.023,116546.008956931,3.83662250309552E-08,3.88745775126154E-06
Prodigal A-II,415.203,116480.014351003,3.86192633767764E-08,3.91309686165187E-06
Prodigal A-II,415.263,116413.987722196,3.88747521746438E-08,3.93898426409578E-06
Prodigal A-II,415.323,116347.929069945,3.91326510324907E-08,3.96511586586712E-06
Prodigal A-II,415.383,116281.838393603,3.93930452224579E-08,3.99150030716555E-06
Prodigal A-II,415.443,116215.715692205,3.96558943524788E-08,4.01813349526492E-06
Prodigal A-II,415.503,116149.560965658,3.99212792066868E-08,4.04502361561754E-06
Prodigal A-II,415.563,116083.374205902,4.01891997850817E-08,4.07217066822341E-06
Prodigal A-II,415.683,115950.904590073,4.07327244105587E-08,4.12724330089986E-06
Prodigal A-II,415.743,115884.621741029,4.10083733377149E-08,4.15517342844396E-06
Prodigal A-II,415.803,115818.306863397,4.12866746772507E-08,4.18337231167243E-06
Prodigal A-II,415.863,115751.959957041,4.1567592525107E-08,4.21183631260647E-06
Prodigal A-II,415.923,115685.581020985,4.18512076654171E-08,4.24057361669838E-06
Prodigal A-II,415.983,115619.170054602,4.21374841941217E-08,4.26958058596938E-06
Prodigal A-II,416.043,115552.727057624,4.24265073833616E-08,4.29886586061912E-06
Prodigal A-II,416.103,115486.252029161,4.27182682571221E-08,4.32842853115289E-06
Prodigal A-II,416.163,115419.744968576,4.30127847674327E-08,4.35827041656012E-06
Prodigal A-II,416.283,115286.634749386,4.3610201385897E-08,4.41880365542602E-06
Prodigal A-II,416.343,115220.031589383,4.39131418861175E-08,4.44949910161085E-06
Prodigal A-II,416.403,115153.396394866,4.42189367590511E-08,4.48048376711085E-06
Prodigal A-II,416.463,115086.729165376,4.45276443487943E-08,4.51176356364158E-06
Prodigal A-II,416.523,115020.029900098,4.48392152872654E-08,4.54333348898217E-06
Prodigal A-II,416.583,114953.298598692,4.51537527986351E-08,4.5752040023217E-06
Prodigal A-II,416.643,114886.535260522,4.54711985388068E-08,4.6073691919446E-06
Prodigal A-II,416.703,114819.739885056,4.57917051000326E-08,4.63984451926081E-06
Prodigal A-II,416.823,114686.053019191,4.6442026349854E-08,4.70573831989896E-06
Prodigal A-II,416.883,114619.161527795,4.67719711906645E-08,4.73916998089408E-06
Prodigal A-II,416.943,114552.237996555,4.7105228180944E-08,4.77293724543415E-06
Prodigal A-II,417.003,114485.28242473,4.7441779368663E-08,4.80703829452978E-06
Prodigal A-II,417.063,114418.294811962,4.77817324659992E-08,4.84148404211737E-06
Prodigal A-II,417.123,114351.275157664,4.81251906971232E-08,4.87628494738601E-06
Prodigal A-II,417.183,114284.223461052,4.84721316219979E-08,4.91143873659894E-06
Prodigal A-II,417.243,114217.13972182,4.88227168088901E-08,4.94696178066079E-06
Prodigal A-II,417.363,114082.876112438,4.95349142168824E-08,5.01912518302561E-06
Prodigal A-II,417.423,114015.696240899,4.98966610782049E-08,5.05577918374911E-06
Prodigal A-II,417.483,113948.48432445,5.02622631378931E-08,5.09282381244702E-06
Prodigal A-II,417.543,113881.240362126,5.06317877160583E-08,5.13026589032961E-06
Prodigal A-II,417.603,113813.964353458,5.10053335488635E-08,5.16811542183859E-06
Prodigal A-II,417.663,113746.656297908,5.13828916602938E-08,5.20637149747927E-06
Prodigal A-II,417.723,113679.316194758,5.17646011785789E-08,5.24504821441951E-06
Prodigal A-II,417.783,113611.944043396,5.21504531277042E-08,5.28414466316462E-06
Prodigal A-II,417.903,113477.10359396,5.2540595611914E-08,5.32367585037719E-06
Prodigal A-II,417.963,113409.635294709,5.33338958018246E-08,5.40405699211988E-06
Prodigal A-II,418.023,113342.134944857,5.37371836597403E-08,5.44492013432318E-06
Prodigal A-II,418.083,113274.602543702,5.41449819651037E-08,5.48624029761413E-06
Prodigal A-II,418.143,113207.038090996,5.45573670140408E-08,5.52802521269768E-06
Prodigal A-II,418.203,113139.441585992,5.49744016386554E-08,5.57028124603676E-06
Prodigal A-II,418.263,113071.813027911,5.53961980391327E-08,5.61301976631512E-06
Prodigal A-II,418.323,113004.15241663,5.58227292874282E-08,5.65623804504867E-06
Prodigal A-II,418.383,112936.459750954,5.62541659278237E-08,5.69995336263673E-06
Prodigal A-II,418.503,112800.978255238,5.71318586090846E-08,5.78888557356549E-06
Prodigal A-II,418.563,112733.189423949,5.75782627541946E-08,5.83411747356877E-06
Prodigal A-II,418.623,112665.368536267,5.80297832277528E-08,5.87986778555205E-06
Prodigal A-II,418.683,112597.515591567,5.84865008138925E-08,5.92614469496766E-06
Prodigal A-II,418.743,112529.630589289,5.89484873207324E-08,5.97295547777321E-06
Prodigal A-II,418.803,112461.713528577,5.94158504604503E-08,6.02031104790512E-06
Prodigal A-II,418.863,112393.764409135,5.98885633050017E-08,6.06820867687929E-06
Prodigal A-II,418.923,112325.78323026,6.03668008866756E-08,6.11666609984241E-06
Prodigal A-II,419.043,112189.724692288,6.13399130934948E-08,6.21526669419836E-06
Prodigal A-II,419.103,112121.647331852,6.18349807029588E-08,6.2654294197273E-06
Prodigal A-II,419.163,112053.53790955,6.23357974499158E-08,6.31617467661272E-06
Prodigal A-II,419.223,111985.396424999,6.28424351424845E-08,6.36750974081224E-06
Prodigal A-II,419.283,111917.222877347,6.33549655887833E-08,6.41944188828347E-06
Prodigal A-II,419.343,111849.017266419,6.38735099650125E-08,6.47198339720489E-06
Prodigal A-II,419.403,111780.77959146,6.43980323671127E-08,6.5251306295977E-06
Prodigal A-II,419.463,111712.509851583,6.49287212913952E-08,6.57890268485062E-06
Prodigal A-II,419.583,111575.8741755,6.54655183937636E-08,6.6332936512481E-06
Prodigal A-II,419.643,111507.508238221,6.6558047501766E-08,6.74399416311644E-06
Prodigal A-II,419.703,111439.110233938,6.71138602915334E-08,6.80031189403962E-06
Prodigal A-II,419.763,111370.680161772,6.76761358119722E-08,6.85728446114808E-06
Prodigal A-II,419.823,111302.218021678,6.82449413831935E-08,6.91491868565208E-06
Prodigal A-II,419.883,111233.723812602,6.88203533013233E-08,6.97322229825659E-06
Prodigal A-II,419.943,111165.197534389,6.94025106945914E-08,7.03220939612947E-06
Prodigal A-II,420.003,111096.63918591,6.9991350730894E-08,7.09187361280783E-06
Prodigal A-II,420.063,111028.048767232,7.05870843465793E-08,7.15223632141715E-06
Prodigal A-II,420.183,110890.771715608,7.17992412921132E-08,7.27505812392337E-06
Prodigal A-II,420.243,110822.085081693,7.24158800463175E-08,7.33753904569312E-06
Prodigal A-II,420.303,110753.366374878,7.30396412682825E-08,7.40074165150872E-06
Prodigal A-II,420.363,110684.615594742,7.3670587790112E-08,7.4646723078331E-06
Prodigal A-II,420.423,110615.832740382,7.43088003959394E-08,7.52933920011856E-06
Prodigal A-II,420.483,110547.017811502,7.49544271900092E-08,7.59475733502768E-06
Prodigal A-II,420.543,110478.170807413,7.5607387388188E-08,7.66091852710815E-06
Prodigal A-II,420.603,110409.291727616,7.62679143668613E-08,7.72784642322222E-06
Prodigal A-II,420.723,110271.43733816,7.76116596896761E-08,7.86400141805643E-06
Prodigal A-II,420.783,110202.462027736,7.82950934581734E-08,7.93325034464942E-06
Prodigal A-II,420.843,110133.454638988,7.89863184075357E-08,8.00328871264355E-06
Prodigal A-II,420.903,110064.415171572,7.96854063458814E-08,8.07412379799644E-06
Prodigal A-II,420.963,109997.863009524,8.03665602066141E-08,8.14314171293518E-06
Prodigal A-II,421.021,109933.936503273,8.10273295376875E-08,8.21009416540619E-06
Prodigal A-II,421.076,109872.548980976,8.16679836195463E-08,8.27500844025053E-06
Prodigal A-II,421.13,109813.590961561,8.22888725167685E-08,8.33792000776157E-06
Prodigal A-II,421.23,109702.591656896,8.34733294805637E-08,8.45793510961812E-06
Prodigal A-II,421.277,109650.375134457,8.40376694844114E-08,8.51511686050799E-06
Prodigal A-II,421.322,109600.23768391,8.45838958903496E-08,8.57046325108968E-06
Prodigal A-II,421.366,109552.091144703,8.5112430571075E-08,8.62401702761417E-06
Prodigal A-II,421.408,109505.847168877,8.56240185358176E-08,8.67585367814172E-06
Prodigal A-II,421.448,109461.439794919,8.61187585207406E-08,8.72598320711404E-06
Prodigal A-II,421.486,109418.802914618,8.65970723985405E-08,8.77444836078212E-06
Prodigal A-II,421.523,109377.847691511,8.70596243943141E-08,8.82131644175388E-06
Prodigal A-II,421.558,109338.53031358,8.75066299324172E-08,8.86660927790217E-06
Prodigal A-II,421.625,109264.520356031,8.83557070784276E-08,8.95264201972168E-06
Prodigal A-II,421.656,109229.717009672,8.87585685756393E-08,8.99346196092665E-06
Prodigal A-II,421.686,109196.284805571,8.91477685782929E-08,9.03289765119553E-06
Prodigal A-II,421.715,109164.179423203,8.9523423774581E-08,9.07096091395942E-06
Prodigal A-II,421.743,109133.356466159,8.98859560372004E-08,9.10769449546933E-06
Prodigal A-II,421.77,109103.771470252,9.02356974786993E-08,9.14313204702921E-06
Prodigal A-II,421.795,109075.357277884,9.0573195635982E-08,9.17732904781587E-06
Prodigal A-II,421.82,109048.069282847,9.08988275016708E-08,9.21032369660679E-06
Prodigal A-II,421.866,108996.715812255,9.15155874320751E-08,9.27281689655501E-06
Prodigal A-II,421.888,108972.560856673,9.18075412901543E-08,9.30239912122488E-06
Prodigal A-II,421.908,108949.375781685,9.20888854987145E-08,9.33090632315725E-06
Prodigal A-II,421.928,108926.187141566,9.2371324781083E-08,9.35952448344324E-06
Prodigal A-II,421.948,108902.994935905,9.26549488974079E-08,9.38826269702986E-06
Prodigal A-II,421.968,108879.799164735,9.29396770635559E-08,9.4171127784648E-06
Prodigal A-II,421.988,108856.599828302,9.32255182555416E-08,9.44607563724276E-06
Prodigal A-II,422.008,108833.396926116,9.35125532574987E-08,9.47515945881605E-06
Prodigal A-II,422.048,108786.980425715,9.40901957153116E-08,9.53368908085395E-06
Prodigal A-II,422.068,108763.766827124,9.43806954589896E-08,9.56312396738213E-06
Prodigal A-II,422.088,108740.549663081,9.46724518447427E-08,9.59268618316855E-06
Prodigal A-II,422.108,108717.328933451,9.49653392083632E-08,9.6223629952874E-06
Prodigal A-II,422.128,108694.104638285,9.52594832140587E-08,9.6521671366645E-06
Prodigal A-II,422.148,108670.876777369,9.55547761496514E-08,9.68208769336343E-06
Prodigal A-II,422.168,108647.645350973,9.58512180151412E-08,9.71212466538418E-06
Prodigal A-II,422.188,108624.410359055,9.61489434507504E-08,9.74229169514729E-06
Prodigal A-II,422.208,108601.171801247,9.64479434804643E-08,9.77258787315805E-06
Prodigal A-II,422.248,108554.683988746,9.70494711137168E-08,9.83353766059736E-06
Prodigal A-II,422.268,108531.434733768,9.73521333574778E-08,9.86420491244644E-06
Prodigal A-II,422.268,108508.181913132,9.76560791713582E-08,9.89500222203787E-06
Prodigal A-II,422.308,108484.925526851,9.79612277712247E-08,9.92592140391935E-06
Prodigal A-II,422.328,108461.665574385,9.82675971091069E-08,9.95696427708026E-06
Prodigal A-II,422.348,108438.402056372,9.85752948971827E-08,9.98814175545704E-06
Prodigal A-II,422.368,108415.134972505,9.88841954712445E-08,1.00194411061239E-05
Prodigal A-II,422.388,108391.864322742,9.91943347353517E-08,1.00508659670595E-05
Prodigal A-II,422.428,108345.312325767,9.9818634518206E-08,1.01141231425572E-05
Prodigal A-II,422.448,108322.030978491,1.00132705276805E-07,1.01459463621723E-05
Prodigal A-II,422.468,108298.746065091,1.00448131413642E-07,1.01779069154873E-05
Prodigal A-II,422.488,108275.457585678,1.00764715456391E-07,1.02099847936188E-05
Prodigal A-II,422.508,108252.16554046,1.01082780541585E-07,1.02422127383761E-05
Prodigal A-II,422.528,108228.869929008,1.01402111244869E-07,1.02745689218864E-05
Prodigal A-II,422.548,108205.570751764,1.01722716542258E-07,1.03070542536443E-05
Prodigal A-II,422.568,108182.268008395,1.02044722097959E-07,1.03396814665757E-05
Prodigal A-II,422.608,108135.651823628,1.02692718559942E-07,1.04053397080861E-05
Prodigal A-II,422.628,108112.338381829,1.03018718442238E-07,1.04383716461598E-05
Prodigal A-II,422.648,108089.021374215,1.03346028822699E-07,1.04715363704599E-05
Prodigal A-II,422.668,108065.700800287,1.03674766389516E-07,1.05048457044177E-05
Prodigal A-II,422.688,108042.376660177,1.04004940118704E-07,1.05383005575277E-05
Prodigal A-II,422.708,108019.048953992,1.04336424346056E-07,1.05718881968642E-05
Prodigal A-II,422.728,107995.717681366,1.04669263951647E-07,1.06056131699006E-05
Prodigal A-II,422.748,107972.382842705,1.05003539719609E-07,1.06394836620893E-05
Prodigal A-II,422.768,107949.044437713,1.05339170865808E-07,1.0673491487978E-05
Prodigal A-II,422.808,107902.356928954,1.06014723693292E-07,1.07419418782229E-05
Prodigal A-II,422.828,107879.007825113,1.06354645374577E-07,1.0776384442579E-05
Prodigal A-II,422.848,107855.655154924,1.06695958338159E-07,1.08109679786139E-05
Prodigal A-II,422.868,107832.298918398,1.07038761320201E-07,1.08457024907693E-05
Prodigal A-II,422.888,107808.939115507,1.0738293763251E-07,1.08805761556141E-05
Prodigal A-II,422.908,107785.575746197,1.07728514203132E-07,1.09155917016324E-05
Prodigal A-II,422.928,107762.20881043,1.08075598744244E-07,1.09507600427605E-05
Prodigal A-II,422.948,107738.838308253,1.08424191255846E-07,1.09860811789986E-05
Prodigal A-II,422.988,107692.086604613,1.0912563988609E-07,1.1057155461458E-05
Prodigal A-II,423.008,107668.705402935,1.09478603716909E-07,1.10929195216158E-05
Prodigal A-II,423.028,107645.320634801,1.09833003710101E-07,1.11288291009259E-05
Prodigal A-II,423.048,107621.932300138,1.10188956553856E-07,1.11648960228194E-05
Prodigal A-II,423.068,107598.540398778,1.10546345559983E-07,1.12011084638652E-05
Prodigal A-II,423.088,107575.144931085,1.10905179704496E-07,1.1237467333558E-05
Prodigal A-II,423.108,107551.745896488,1.1126571031581E-07,1.12739980977494E-05
Prodigal A-II,423.128,107528.343295597,1.11627578353332E-07,1.13106643766514E-05
Prodigal A-II,423.168,107481.527393569,1.1235597298007E-07,1.13844689622056E-05
Prodigal A-II,423.188,107458.114092554,1.12722499569285E-07,1.14216072688578E-05
Prodigal A-II,423.208,107434.697224811,1.13090641841167E-07,1.14589092845563E-05
Prodigal A-II,423.228,107411.27679038,1.1346027413151E-07,1.14963622763753E-05
Prodigal A-II,423.248,107387.852789131,1.13831396440314E-07,1.15339662443148E-05
Prodigal A-II,423.268,107364.42522127,1.1420416135983E-07,1.15717366497847E-05
Prodigal A-II,423.288,107340.994086441,1.1457842527382E-07,1.16096589408698E-05
Prodigal A-II,423.308,107317.559384909,1.14954206134316E-07,1.16477349365596E-05
Prodigal A-II,423.328,107294.121116582,1.15331647557554E-07,1.16859791887691E-05
Prodigal A-II,423.368,107247.233879171,1.16091359500003E-07,1.17629570013378E-05
Prodigal A-II,423.388,107223.784910166,1.16473656947259E-07,1.1801693290181E-05
Prodigal A-II,423.408,107200.332374249,1.16857372604856E-07,1.18405732791871E-05
Prodigal A-II,423.428,107176.876271462,1.17242901417448E-07,1.18796369861229E-05
Prodigal A-II,423.448,107153.41660151,1.17629992056619E-07,1.19188589451369E-05
Prodigal A-II,423.468,107129.953364857,1.18018653498383E-07,1.19582400657237E-05
Prodigal A-II,423.488,107106.486561222,1.18409011406949E-07,1.19977930808091E-05
Prodigal A-II,423.508,107083.016190512,1.18800958070137E-07,1.20375070764567E-05
Prodigal A-II,423.548,107036.064747775,1.195898689888E-07,1.21174434752902E-05
Prodigal A-II,423.568,107012.583675888,1.19986734508111E-07,1.21576558740344E-05
Prodigal A-II,423.588,106989.09903686,1.20385323422268E-07,1.21980428957613E-05
Prodigal A-II,423.608,106965.610830771,1.2078567163533E-07,1.22386081784498E-05
Prodigal A-II,423.628,106942.11905746,1.21187626555045E-07,1.22793362606899E-05
Prodigal A-II,423.648,106918.623717071,1.21591215109457E-07,1.23202298709657E-05
Prodigal A-II,423.668,106895.124809536,1.21996571938789E-07,1.23613026516978E-05
Prodigal A-II,423.688,106871.622334782,1.22403562402818E-07,1.24025409604656E-05
Prodigal A-II,423.728,106824.606683552,1.23222758395488E-07,1.24855459944229E-05
Prodigal A-II,423.748,106801.093507055,1.23634981876159E-07,1.25273145386018E-05
Prodigal A-II,423.768,106777.576763359,1.24048865919571E-07,1.25692513393005E-05
Prodigal A-II,423.788,106754.056452407,1.24464563117977E-07,1.2611371857929E-05
Prodigal A-II,423.808,106730.532574115,1.2488192985514E-07,1.26536615425721E-05
Prodigal A-II,423.828,106707.005128435,1.2530098408309E-07,1.26961222122191E-05
